Órgão superior;Órgão subordinado;Unidade administrativa;Número do contrato;Número do ICJ;Número do processo;Enquadramento do Processo;Fornecedor;CNPJ/CPF;Objeto da contratação;Fundamento legal;Início da vigência;Fim da vigência;Valor do contrato;Saldo bruto do contrato;Saldo inativo;Situação;Número dos aditivos
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514229641;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********; Reembolso a PETROBRAS GLOBAL TRADING B V , pelo pagamento de Reach referente a reativacao  do registro de Lubrificantes;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;28/02/2025;28/02/2025;EUR 7.584,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514252199;;7004428193;INEXIGIBIL;NORIT NEDERLAND B.V;31020246;Carvao ativo;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;29/04/2025;30/01/2026;EUR 3.184.400,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514356338;;;INEXIGIBIL;DNV NETHERLANDS B.V.;EXTERNO;HVDC Power Cable;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;02/06/2025;02/06/2025;EUR 3.049,20;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514390523;;7004000000;INEXIGIBIL;R&V ENGINEERING B.V.;EXTERNO;Aquisicao de Sobressalente R ( & ) V;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;18/06/2025;22/08/2025;EUR 7.050,00;EUR 0,00;EUR 7.050,00;Cancelado;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514403552;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********;Reembolso a PGT pelo custo de emissao de visto do funcionario Daniel Silveira Denoa Henrique;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;12/05/2025;12/05/2025;EUR 1.143,45;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514450619;;7004000000;INEXIGIBIL;R&V ENGINEERING B.V.;EXTERNO;Aquisicao de Sobressalente R ( & ) V;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;09/07/2025;22/08/2025;EUR 7.050,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514454154;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********;Reembolso a PGT referente a assinatura do Quantum, com divisao decustos CME/DP/CEPC  R$ 1 734,78CME/GTMF  R$ 1 734,79Valor total do reembolso  R$ 3 469,57;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;10/07/2025;10/07/2025;EUR 3.469,57;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514555238;;;INEXIGIBIL;R&V ENGINEERING B.V.;EXTERNO;Aquisicao de Sobressalentes R ( & ) V;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;22/08/2025;21/11/2025;EUR 53.312,98;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514662586;;;DISPENSA;ELSEVIER B.V.;EXTERNO;Marine and Petroleum Geology Article Publishing ChargeArticle  Kinetics of thermochemical sulfate reduction based on pyrolysisgold tube experiments on lacustrine oil  Implications for H2S predictioni;Dispensa, Lei 13.303, Art. 29, Inciso II - DLV - Outros serv. e compras - Inviab. competição - Sem Seleção Automatizada;27/09/2025;27/09/2025;US$ 3.270,00;US$ 0,00;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514706167;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********;Reembolso a Petrobras Global TRading B V, Referente a manutencao doregistro REACH do Benzeno, para a CEPE;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;03/10/2025;03/10/2025;EUR 1.873,12;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514710293;;;INEXIGIBIL; NAVINGO B.V.;EXTERNO;Offshore Energy Exhibition  ( & )  Conference (OEEC 2025);Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;09/10/2025;09/10/2025;EUR 102,85;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514712757;;;INEXIGIBIL;DNV NETHERLANDS B.V.;EXTERNO;Electricity supply system introductory;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;13/10/2025;13/10/2025;EUR 1.613,90;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4514715954;;;INEXIGIBIL;DNV NETHERLANDS B.V.;EXTERNO;Electricity Supply System introductory training course;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;13/10/2025;13/10/2025;EUR 1.613,90;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515079647;;;INEXIGIBIL;SMIT SALVAGE B.V.;EXTERNO;Managing Marine Emergencies (MME) Course   INVOICE  MME 2026 001;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;26/02/2026;26/02/2026;EUR 3.600,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515163626;;3001332639;INEXIGIBIL;DOEDIJNS B.V.;EXTERNO;Acquisition of Shares in DOEDJINS;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;08/04/2026;02/09/2026;EUR 53.340,00;EUR 53.340,00;EUR 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515171124;;;INEXIGIBIL;BLUEBOX EVENTS B.V.;EXTERNO;International Conference on Advances and Innovations in Soft SoilEngineering 2026   INVOICE  00023;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;16/03/2026;16/03/2026;EUR 799,79;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515239566;;;INEXIGIBIL;BLUEBOX EVENTS B.V.;EXTERNO;12th Delft Summer School Subsurface Energy Storage Geothermal, HydrogenStorage, CCS, and other underground storage systems   Invoice  000045;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;23/04/2026;23/04/2026;EUR 2.500,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515272526;;3001359330;INEXIGIBIL;R&V ENGINEERING B.V.;EXTERNO;Aquisicao de Partes de caldeiras R ( & ) V;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;20/05/2026;22/06/2026;EUR 1.532,16;EUR 1.532,16;EUR 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515273419;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********;Reembolso a PETROBRAS GLOBAL TRADING B V , referente a Taxa demanutencao do registro Reach dos oleos lubrificantes;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;21/04/2026;21/04/2026;EUR 2.371,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515273443;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********;Taxa referente a reativacao do registro REACH para o produto Slack Wax(parafina oleosa), necessaria para conformidade regulatoria econtinuidade das operacoes;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;21/04/2026;21/04/2026;EUR 7.035,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515290003;;;INEXIGIBIL;ENGINEERING TRAINER B.V.;EXTERNO;Single Learning Path (Buried Piping Engineering using CaesarII)  Invoice  26700110;Inexigibilidade, Lei 13.303, Art. 30 Inciso II, F -  Contratação de treinamento e aperfeiçoamento de pessoal;18/05/2026;18/05/2026;EUR 700,00;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4515341707;;;INEXIGIBIL;PETROBRAS GLOBAL TRADING B.V.;*********; Reembolso a PGT referente a assinatura Quantum, distribuido entre asgerencias conforme detalhamento abaixo CME/DP (Centro de Custo AMA1ADMB00)  7 servicos   EUR 4 014,94CME/ICTE (Centro de Custo AMA6;Inexigibilidade, Lei 13.303, Art.30, Inciso I - Aquisição de materiais, equip, gêneros com fornecedor exclusivo;15/06/2026;15/06/2026;EUR 12.044,83;EUR 0,00;EUR 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600224263;2300.0009461.05.2;;CONVITE;SBM ESPIRITO DO MAR B.V;EXTERNO;AFRETAMENTO DO FPSO CAPIXABA (SBM);Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/05/2006;18/03/2023;US$ 366.585.826,95;US$ 0,00;US$ 6.687.851,25;Concluído;008-009-010-005-011-013
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600278511;2200.0043794.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO DE PLATAFORMA - P54;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;30/10/2007;23/10/2028;US$ 59.962.185,80;US$ 17.693.428,70;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600278512;2200.0043744.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO DA PLATAFORMA P-52;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/10/2007;27/09/2023;US$ 88.801.980,44;US$ 0,00;US$ 899.425,08;Concluído;800-801
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600289064;2200.0048309.08.2;;INEXIGIBIL;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO DE PLATAFORMA P-51;Inexigibilidade, Dec 2745, 2.3, CAPUT - Inviabilidade fática ou jurídica de competição.;05/12/2008;29/11/2029;US$ 360.000.000,00;US$ 295.267.974,29;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600321429;7103.0061735.10.2;;INEXIGIBIL;STAMICARBON B.V.;EXTERNO;LICENÇA PARA USO DE PROPRIEDADE INTELECTUAL DAS TECNOLOGIAS DE AMONIA, UREIA;Inexigibilidade, Dec 2745, 2.3, B - Serviços técnicos de natureza singular (pareceres, assessorias e consultorias téc., treinamento,;01/06/2010;01/06/2030;EUR 9.720.000,00;EUR 0,00;EUR 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600324378;2200.0064685.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO DE PLATAFORMA - TRANSHIPMENT P- 48;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/09/2010;27/08/2026;US$ 916.927.878,39;US$ 907.762.833,79;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600324379;2200.0064684.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO DE PLATAFORMA P-43;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/09/2010;27/08/2026;US$ 916.927.878,39;US$ 907.929.801,36;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600351596;2050.0066995.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;SERVIÇOS LEME - SETE BRASIL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/11/2018;01/11/2028;R$ 915.666.172,00;R$ 915.666.172,00;R$ 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600351597;2050.0066997.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;SERVIÇOS MARAMBAIA - SETE BRASIL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;03/07/2019;29/06/2029;R$ 915.666.172,00;R$ 915.666.172,00;R$ 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600351781;2050.0066988.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;SERVIÇOS GRUMARI - SETE BRASIL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/11/2016;12/11/2026;R$ 915.666.172,00;R$ 915.666.172,00;R$ 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600351922;2050.0066991.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;SERVIÇOS IPANEMA - SETE BRASIL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;13/07/2017;10/07/2027;R$ 915.666.172,00;R$ 915.666.172,00;R$ 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600351923;2050.0066993.11.2;;CONVITE;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;SERVIÇOS LEBLON - SETE BRASIL;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/03/2018;06/03/2028;R$ 915.666.172,00;R$ 915.666.172,00;R$ 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600356158;2100.0074254.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;TRANSHIPMENT P-47;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;29/12/2011;28/12/2025;US$ 158.381.629,64;US$ 0,00;US$ 158.204.556,04;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600359071;2300.0074734.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO DA UNIDADE PETROBRAS P-57;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;17/12/2010;11/12/2031;US$ 21.295.976,32;US$ 1,00;US$ 0,00;Concluído;801
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600359340;2300.0074974.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V. - PNBV;EXTERNO;AFRETAMENTO FPSO P-34;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/07/2007;21/01/2024;US$ 51.000.000,00;US$ 0,00;US$ 51.000.000,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600417801;2050.0085456.13.2;;CONVITE;DUH BOATS 2 B.V;EXTERNO;AFRETAMENTO DE EMBARCAÇÃO WSSV BLUE ANGEL;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;02/06/2014;09/09/2023;US$ 159.578.532,00;US$ 0,00;US$ 52.118,48;Concluído;001-004-003-002-005-006
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600445496;2000.0088581.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;DIREITO DE USO DE EQUIPAMENTOS DE CONTENÇÃO E DISPERSÃO DE ÓLEO;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/04/2014;30/12/2028;US$ 259.838.037,89;US$ 63.228.224,06;US$ 0,00;Ativo;001-996-002-003-004-005
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600447285;2050.0075181.12.2;;CONVITE;COMANDATUBA DRILLING B.V;EXTERNO;AFRETAMENTO SONDA NS COMANDATUBA;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/10/2020;06/10/2035;EUR 119.771.342,45;EUR 119.771.342,45;EUR 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600448606;1250.0091283.14.2;;INEXIGIBIL;WORLEY NEDERLAND B.V.;EXTERNO;SERVIÇO DE ENGENHARIA BÁSICA PARA REVAMP DA UNIDADE DE RECUPERAÇÃO DE ENXOFRE (URE) EXISTENTE U-114 PARA TECNOLOGIA SUPERCLAUS.;Inexigibilidade, Dec 2745, 2.3, CAPUT - Inviabilidade fática ou jurídica de competição.;30/04/2014;31/12/2025;EUR 365.800,00;EUR 0,00;EUR 4.411,24;Concluído;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600448820;2050.0075178.12.2;;CONVITE;INTERLAGOS DRILLING B.V;EXTERNO;AFRETAMENTO SONDA NS INTERLAGOS;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/06/2019;05/06/2034;EUR 119.653.163,20;EUR 119.653.163,20;EUR 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600449386;2050.0075180.12.2;;CONVITE;ITAPEMA DRILLING B.V;EXTERNO;AFRETAMENTO SONDA NS ITAPEMA;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/02/2020;05/02/2035;EUR 119.313.658,07;EUR 119.313.658,07;EUR 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600449508;2050.0075174.12.2;;CONVITE;ONDINA DRILLING B.V;EXTERNO;AFRETAMENTO SONDA NS ONDINA;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/08/2016;06/08/2031;EUR 118.159.751,35;EUR 118.159.751,35;EUR 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600449511;2050.0075175.12.2;;CONVITE;PITUBA DRILLING B.V;EXTERNO;AFRETAMENTO SONDA NS PITUBA;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/06/2017;05/06/2032;EUR 118.408.927,02;EUR 118.408.927,02;EUR 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600449515;2050.0075177.12.2;;CONVITE;BOIPEBA DRILLING B.V;EXTERNO;AFRETAMENTO SONDA NS BOIPEBA;Convite, Dec 2745, 3.1, C - Mínimo de 3 fornecedores, do ramo pertinente ao objeto, cadastrados ou não.;10/10/2018;05/10/2033;EUR 119.405.743,82;EUR 119.405.743,82;EUR 0,00;Concluído - recisão;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600450881;1250.0091284.14.2;;INEXIGIBIL;WORLEY NEDERLAND B.V.;EXTERNO; LICENCIAMENTO DA TECNOLOGIA SUPERCLAUS PARA USO NA UNIDADE DE RECUPERAÇÃO DE ENXOFRE (URE) NOVA U-22225, DE 50T/D DE PRODUÇÃO DE EN;Inexigibilidade, Dec 2745, 2.3, CAPUT - Inviabilidade fática ou jurídica de competição.;19/08/2014;28/02/2025;EUR 237.462,00;EUR 0,00;EUR 0,00;Concluído;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600450882;1250.0091286.14.2;;INEXIGIBIL;WORLEY NEDERLAND B.V.;EXTERNO;SERVIÇO DE ENGENHARIA BÁSICA PARA REVAMP DA UNIDADE DE RECUPERAÇÃO DE ENXOFRE (URE);Inexigibilidade, Dec 2745, 2.3, CAPUT - Inviabilidade fática ou jurídica de competição.;19/08/2014;28/02/2025;EUR 285.500,00;EUR 0,00;EUR 105.858,31;Concluído;002
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600450883;1250.0091282.14.2;;INEXIGIBIL;WORLEY NEDERLAND B.V.;EXTERNO;LICENCIAMENTO DA TECNOLOGIA SUPERCLAUS PARA USO NA UNIDADE DE RECUPERAÇÃO DE ENXOFRE (URE) EXISTENTE U-114, DE 70 T/D DE PRODUÇÃO DE;Inexigibilidade, Dec 2745, 2.3, CAPUT - Inviabilidade fática ou jurídica de competição.;19/08/2014;31/12/2025;EUR 242.500,00;EUR 0,00;EUR 0,00;Concluído;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600490581;2050.0027229.06.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS FLEXIVEIS DO PROD 15 DA WELLSTREAM;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;11/01/2007;13/10/2023;US$ 4.612.056,89;US$ 0,00;US$ 2.186.965,52;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600490582;2050.0027230.06.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE LINHAS FLEXIVEIS DO PROD 16 DA WELLSTREAM;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/01/2007;17/10/2023;US$ 5.310.505,09;US$ 0,00;US$ 1.989.910,05;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600490583;2050.0028901.07.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL REFERENTE A LINHAS FLEXIVEIS DA WELLSTREAM;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/02/2007;18/11/2023;US$ 1.636.968,60;US$ 0,00;US$ 770.340,60;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600490584;2050.0028904.07.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL REFERENTE AS LINHAS FLEXIVEIS DA WELLSTREAM PROD 01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/02/2007;18/11/2023;US$ 6.267.493,80;US$ 0,00;US$ 3.073.665,96;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600490585;2050.0028906.07.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL REFERENTE AS LINHAS FLEXIVEIS DA WELLSTREAM PROD 13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/02/2007;18/11/2023;US$ 4.774.356,60;US$ 0,00;US$ 2.293.300,23;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600490586;2050.0028907.07.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL REFERENTE AS LINHAS FLEXIVEIS DA TECHNIP PROD 10 PARA O CAMPO DE GOLFINHO;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;07/03/2007;07/12/2023;US$ 1.579.298,24;US$ 0,00;US$ 779.445,76;Concluído;
